target_family,target,model,noise,n,r2_vis_clean_mean,r2_vis_clean_std,r2_vis_clean_min,r2_vis_clean_max,r2_full_mean,r2_full_std,r2_full_min,r2_full_max,r2_ext_mean,r2_ext_std,r2_ext_min,r2_ext_max,heldout_rms_mean,heldout_rms_std,heldout_rms_min,heldout_rms_max,ext_outer_rms_mean,ext_outer_rms_std,ext_outer_rms_min,ext_outer_rms_max,condition_number_mean,condition_number_std,condition_number_min,condition_number_max,coeff_norm_mean,coeff_norm_std,coeff_norm_min,coeff_norm_max,effective_rank_mean,effective_rank_std,effective_rank_min,effective_rank_max
J0,j0_carrier,full_j2,0.0,24,0.9999999999964277,1.2022046830973177e-13,0.9999999999960083,0.9999999999965646,0.9999999999830066,2.7575213166346676e-12,0.9999999999723801,0.9999999999857843,0.9999999999214327,1.1449482198768173e-11,0.9999999998797051,0.999999999932396,3.7560134572881315e-06,3.100937262351676e-07,3.409907797648599e-06,4.901917313993027e-06,8.948706694920786e-06,6.070433827891158e-07,8.320773767957603e-06,1.1027840385347337e-05,3.64414060882271,0.08922215591923395,3.568339482432522,4.001759683810355,14.567134089649144,0.049335302975886675,14.431170952330746,14.631835116378895,12.193261125128117,0.026813394872259533,12.087979784870633,12.211984563941135
J0,j0_carrier,full_j2,0.01,24,0.999997384582264,8.748743434873107e-07,0.9999955681798419,0.9999990501586885,0.9999908740693343,3.3393092096906984e-06,0.9999851871191706,0.9999950041043437,0.9999717855082987,1.1685907559936664e-05,0.9999511241974052,0.9999875355492621,0.0026562643377591733,0.0005232328790971998,0.0019457866493483016,0.0035349545499083423,0.005058414736390022,0.0011302497414606423,0.0033016324366945274,0.0068689360221046184,3.64414060882271,0.08922215591923395,3.568339482432522,4.001759683810355,14.564503971350055,0.047633493627269395,14.429722341318579,14.626334941222625,12.193261125128117,0.026813394872259533,12.087979784870633,12.211984563941135
J0,j0_carrier,toric_j0_cluster_matched13,0.0,24,0.9999999999999861,9.728979237317312e-16,0.9999999999999828,0.9999999999999871,0.9999999999998929,1.6610593165833256e-14,0.9999999999998316,0.9999999999999126,0.999999999999616,5.3816627276246126e-14,0.9999999999994388,0.9999999999996784,3.0441751954973685e-07,2.3278636687483845e-08,2.7395593995683127e-07,3.865919279392935e-07,6.127874415232466e-07,4.080247984288849e-08,5.62823239877845e-07,7.353860202227016e-07,31.227942920213565,0.7728799313138041,30.42126982223977,33.71059354687439,14.567165701007553,0.04933534614385754,14.431203115412016,14.631866725496025,8.289599157672685,0.02960192567089007,8.156451287877452,8.304016314489978
J0,j0_carrier,toric_j0_cluster_matched13,0.01,24,0.9999973764145716,8.950644493455099e-07,0.9999954909883837,0.9999991411156363,0.999992093335643,2.792550197180036e-06,0.9999875476791795,0.9999963318715993,0.9999795840987286,8.084587466252003e-06,0.9999659728935782,0.999991937836018,0.002444396729131451,0.0004739294349672131,0.001740757768444844,0.0032088910534516023,0.0042050161136075155,0.000941253879502431,0.0025572711691948377,0.00560512169104008,31.227942920213565,0.7728799313138041,30.42126982223977,33.71059354687439,14.587754939230427,0.10709809536100516,14.28999469430334,14.744570558728014,8.289599157672685,0.02960192567089007,8.156451287877452,8.304016314489978
J0,j0_carrier,toric_j0_generic_matched13,0.0,24,0.2153907489928184,0.29860027575292564,0.0009728362825305314,0.8755059124373124,0.06840617993041552,0.23669471516970622,-0.17968441663806844,0.7312277700637833,-0.025152707663627802,0.18834608009385898,-0.3870057109999845,0.5515464689831978,0.7219959423545818,0.0885391440042533,0.44497606641731197,0.877369084481147,0.7542028974991228,0.08126323871247378,0.5876543888245059,0.9358107439638762,1.2031741084560474,0.0,1.2031741084560474,1.2031741084560474,5.326879216677546,4.259566845619947,0.5509779453716372,13.646815051355707,12.97924510649851,0.0,12.97924510649851,12.97924510649851
J0,j0_carrier,toric_j0_generic_matched13,0.01,24,0.21538768802286645,0.29860032609065623,0.0009699175184014752,0.8755037958150855,0.06836768550501943,0.2367029058044406,-0.17937034602724755,0.731230044304022,-0.025134986171362988,0.1883725288945467,-0.3865794214519973,0.5517085603367335,0.7220197744588736,0.08853887077497156,0.44497269479787777,0.8772031100626124,0.7541712827333189,0.0812709378314019,0.5874939039383567,0.935679972290573,1.2031741084560474,0.0,1.2031741084560474,1.2031741084560474,5.3266795489811,4.257610935921688,0.553587805595244,13.640581368451743,12.97924510649851,0.0,12.97924510649851,12.97924510649851
J0,j0_carrier,toric_j0_single,0.0,24,0.9999999999989942,1.0559552719768101e-14,0.9999999999989599,0.999999999999,0.9999999999989911,1.7289844918831363e-14,0.9999999999989313,0.999999999999,0.9999999999989919,1.4672333410050844e-14,0.9999999999989467,0.999999999999,7.121618498337502e-07,1.144149123533851e-08,7.035091467842085e-07,7.492221085433765e-07,7.097782237012872e-07,4.004273142438987e-09,7.044464129220532e-07,7.194961232613673e-07,1.0368784208447106,0.041601955336854984,1.0004844943516904,1.150794182867881,14.567171369087312,0.049334613440275336,14.43121271879521,14.631871911785641,2.999307049546392,0.0012970377819511135,2.9950864678829436,2.9999999413447274
J0,j0_carrier,toric_j0_single,0.01,24,0.9999994076157854,5.228569237757088e-07,0.9999984219307521,0.9999999948603905,0.9999994087349308,5.191506979890061e-07,0.9999984553226787,0.999999995187568,0.9999994123830982,5.147274009476126e-07,0.9999984556133332,0.9999999950809516,0.0004889062311477242,0.00023700641397004935,4.8011346249793145e-05,0.0008720564665886323,0.0004861011527737996,0.00023515116376649414,5.044743315584665e-05,0.0008779628811979773,1.0368784208447106,0.041601955336854984,1.0004844943516904,1.150794182867881,14.566665364834975,0.05019333660726677,14.42976009356612,14.625934607304837,2.999307049546392,0.0012970377819511135,2.9950864678829436,2.9999999413447274
J1,j1_diag_envelope,axis_j0,0.0,24,0.10942179046944626,0.12309092856320561,0.00037636702317067616,0.436474220336598,-0.005011978384227632,0.12206826759582234,-0.14584528388570894,0.47015332909773,-0.01927706722164223,0.10222544113476378,-0.2440090282548606,0.3540768196824181,0.7789840412988048,0.05597935913688455,0.5658479698759175,0.8621231986921365,1.0637651535574306,0.06168173289835417,0.8838976957131611,1.2450990420347257,1.9338766028628995,1.7000170973022282,1.1225729310589865,8.409607441689182,2.435397499246681,1.5987868428090615,0.17347709989284565,5.867681337816527,4.918053451083773,0.1541829461796229,4.395221608658295,4.9966578387669625
J1,j1_diag_envelope,axis_j0,0.01,24,0.10942072512061651,0.12309103809339945,0.0003745475074605764,0.4364734927170161,-0.005034292461350023,0.12202968714872822,-0.1458344861932528,0.4699397145555929,-0.01929063168174912,0.10220879336917489,-0.24386036052147997,0.3539084406085875,0.7789967376945236,0.05595436574832209,0.5659940916051545,0.8621184197386432,1.0637701165635984,0.0616789794056953,0.8839889899780844,1.2450236795985312,1.9338766028628995,1.7000170973022282,1.1225729310589865,8.409607441689182,2.4351984435062826,1.5984134097575466,0.16389807574448528,5.86476834064933,4.918053451083773,0.1541829461796229,4.395221608658295,4.9966578387669625
