case_idx,target,target_family,model,noise,num_features,selected_ridge,condition_number,effective_rank,coeff_norm,r2_vis_clean,r2_vis_train,r2_full,r2_ext,heldout_rms,ext_outer_rms,ext_outer_pred_rms,max_abs_ext_pred,omega_t,omega_f,dir_t,dir_f
11,j0_carrier,J0,toric_j0_single,0.01,3,1e-06,1.0316246101476962,2.9997576993037587,14.608955804038548,0.9999988589360775,0.9999065171410721,0.9999988416083174,0.9999988335715575,0.0007625938943648492,0.0007691216156901683,0.7092218025144591,1.0009908573557278,-0.6636085926159647,0.39,0.9837544445619028,-0.17951933824717115
11,j0_carrier,J0,toric_j0_generic_matched13,0.01,13,1e-06,1.2031741084560474,12.97924510649851,3.414528881093171,0.053303332817501436,0.053253332191570024,0.012890492799597197,-0.126638838804501,0.7116764659350977,0.8118545541598498,0.1617085870307887,0.3913939385296372,-0.6636085926159647,0.39,0.9837544445619028,-0.17951933824717115
11,j0_carrier,J0,toric_j0_cluster_matched13,0.01,13,1e-08,31.17065519030948,8.300170062880266,14.709463791595057,0.9999956364299643,0.9999097342070322,0.9999885403296099,0.9999735594569943,0.0029499683803887694,0.004823185217197214,0.7120015177820475,1.0107030231533307,-0.6636085926159647,0.39,0.9837544445619028,-0.17951933824717115
11,j0_carrier,J0,full_j1,0.01,7,1e-06,1.0956888108516405,6.9977971341025675,14.608799517773342,0.9999967447649101,0.9999086284465671,0.9999942716339927,0.9999908622805338,0.0019729735433350404,0.002619616959085688,0.7092177123242274,1.0034983893700302,-0.6636085926159647,0.39,0.9837544445619028,-0.17951933824717115
11,j0_carrier,J0,full_j2,0.01,13,1e-06,3.6260103841200886,12.206026075258935,14.59475020991388,0.9999955681798419,0.999909801526965,0.999986378064365,0.9999614910746535,0.0032658684778605744,0.005993688415967853,0.7125896890049714,1.0125606697953746,-0.6636085926159647,0.39,0.9837544445619028,-0.17951933824717115
11,j0_carrier,J0,directional_j2_one,0.01,7,1e-06,2.563290247983424,6.623536521194129,14.60014116544088,0.9999976011362677,0.9999077720410753,0.9999938631351452,0.9999851080596357,0.0021526274246273266,0.0036488005543906777,0.7113180305411831,1.0086022987124308,-0.6636085926159647,0.39,0.9837544445619028,-0.17951933824717115
11,j0_carrier,J0,dct_matched13,0.01,13,1e-06,1.000000000000003,13.0,14.438362856589507,0.9770426382449948,0.9767069334283596,-0.18104455242334194,-0.5923049318830915,1.0385675540674304,1.0363723807668155,0.7261661536594588,1.1482092113371596,-0.6636085926159647,0.39,0.9837544445619028,-0.17951933824717115
11,j0_carrier,J0,coord_shuffle_full_j2,0.01,13,1e-06,3.690693818148218,12.20193496995125,4.102773209500205,0.037079178435500126,0.03692277308508407,0.029050950651302143,0.02631268936394271,0.6961902063451331,0.7008256482344645,0.13106722615518787,0.3929476717828291,-0.6636085926159647,0.39,0.9837544445619028,-0.17951933824717115
11,j1_time_envelope,J1,axis_j0,0.0,5,1e-06,1.4077160750113984,4.971093472515686,2.569424871833964,0.08213144553472784,0.08213144553472784,-0.0757638825186353,-0.018998656640328626,0.8074709447060641,1.0530607451390173,0.126119954188106,0.1799133788785405,-0.6636085926159647,0.39,0.9837544445619028,-0.17951933824717115
11,j1_time_envelope,J1,toric_j0_single,0.0,3,1e-06,1.0316246101476962,2.9997576993037587,0.017633198415342707,3.868118835015366e-06,3.868118835015366e-06,1.0577013805690427e-05,1.36124924854375e-06,0.763207700368449,1.0574410111129642,0.0008546370881803193,0.0012114913244732788,-0.6636085926159647,0.39,0.9837544445619028,-0.17951933824717115
11,j1_time_envelope,J1,toric_j0_generic_matched13,0.0,13,1e-06,1.2031741084560474,12.97924510649851,3.4371704489607016,0.14474492883288215,0.14474492883288215,-0.18426313735076127,-0.10569888265638205,0.8618111497904429,1.0927837590619354,0.1658854786372646,0.28185988649176436,-0.6636085926159647,0.39,0.9837544445619028,-0.17951933824717115
11,j1_time_envelope,J1,toric_j0_cluster_matched13,0.0,13,1e-06,31.17065519030948,8.300170062880266,13.808229525222515,0.9989930741056599,0.9989930741056599,0.9887468497177369,0.9515172225917748,0.09056558264311905,0.2724078864523468,0.804978198820182,1.344798945414611,-0.6636085926159647,0.39,0.9837544445619028,-0.17951933824717115
11,j1_time_envelope,J1,full_j1,0.0,7,1e-06,1.0956888108516405,6.9977971341025675,8.965637809253966,0.9999999999989999,0.9999999999989999,0.9999999999989997,0.9999999999989999,7.63366022737824e-07,1.0574647189763348e-06,1.0574383332364954,1.9999961356009512,-0.6636085926159647,0.39,0.9837544445619028,-0.17951933824717115
