basis,layer,head,teacher_init_mse,teacher_init_r2,num_features
axis_plus_toric_residual_R2_top55,2,3,0.00028029813272123787,0.8292973587680514,47
axis_plus_toric_residual_R2_top55,2,4,0.00048538774226736703,0.593219484886896,47
axis_plus_toric_residual_R2_top55,2,5,0.00022047680027251337,0.5752413491154593,47
axis_plus_toric_residual_R2_top55,2,6,0.0004314993542043965,0.6553557913517298,47
axis_plus_toric_residual_R2_top55,2,7,5.932766449963025e-05,0.9016961642851075,47
axis_plus_toric_residual_R2_top55,3,0,0.0005539066575247537,0.7262713530612055,47
axis_plus_toric_residual_R2_top55,3,1,0.0008185720234892724,0.6063718304189338,47
axis_plus_toric_residual_R2_top55,3,2,0.001033327755896224,0.6924792741854644,47
axis_plus_toric_residual_R2_top55,3,3,0.00031304869870728855,0.6413453897446115,47
axis_plus_toric_residual_R2_top55,3,4,0.00046666268053695975,0.7890303199964885,47
axis_plus_toric_residual_R2_top55,3,5,0.00017356987567198449,0.8713862488215759,47
axis_plus_toric_residual_R2_top55,3,6,0.0002044271477849199,0.7599286298465545,47
axis_plus_toric_residual_R2_top55,3,7,0.0008119447528716296,0.7490771273521133,47
axis_plus_toric_residual_R2_top55,4,0,0.00033582686434991207,0.8832139556016984,47
axis_plus_toric_residual_R2_top55,4,1,0.001467836632815144,0.8590959325848462,47
axis_plus_toric_residual_R2_top55,4,2,0.0008697531958533356,0.7715385966603896,47
axis_plus_toric_residual_R2_top55,4,3,0.00018373121574329708,0.8979436210692044,47
axis_plus_toric_residual_R2_top55,4,4,0.0002558238081632781,0.8593291395027518,47
axis_plus_toric_residual_R2_top55,4,5,0.0008295455066507367,0.8655520834322044,47
axis_plus_toric_residual_R2_top55,4,6,0.0002923984742258888,0.9067590903268313,47
axis_plus_toric_residual_R2_top55,4,7,0.0007129837079423026,0.8298587238941023,47
axis_plus_toric_residual_R2_top55,5,0,0.000751688167999377,0.7689424353321813,47
axis_plus_toric_residual_R2_top55,5,1,0.00016812461773534206,0.9452230363860662,47
axis_plus_toric_residual_R2_top55,5,2,0.0004544898430771257,0.8993326230351302,47
axis_plus_toric_residual_R2_top55,5,3,0.000571828757119298,0.9101170384304056,47
axis_plus_toric_residual_R2_top55,5,4,0.00016699946289257158,0.9321680985476726,47
axis_plus_toric_residual_R2_top55,5,5,0.002797605690209236,0.9239950555438066,47
axis_plus_toric_residual_R2_top55,5,6,0.000524375869877276,0.7871196382713131,47
axis_plus_toric_residual_R2_top55,5,7,0.0003204674920330667,0.8411816579279131,47
