basis,num_features,r2,mse,condition,coeff_norm,order0_energy,order1_energy,order2_energy,source,table_id,target_std,target_norm
fft_top6_J2,73,0.8811804056167603,2.3197555492515676e-05,106428.28125,1.156693458557129,13.324365615844727,10.863490104675293,13.198741912841797,MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,L0H0,0.013972596265375614,0.5762743353843689
fft_top6_J2_coord_shuffle,73,0.03393632173538208,0.00018860792624764144,106425.09375,0.9356338381767273,89.19180297851562,58.19590377807617,49.98688888549805,MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,L0H0,0.013972596265375614,0.5762743353843689
dct_top13,13,0.817411482334137,3.564738290151581e-05,1.0000001192092896,0.02036406844854355,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,L0H0,0.013972596265375614,0.5762743353843689
dct_top73,73,0.9558297395706177,8.623516805528197e-06,1.0000097751617432,0.02250114642083645,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,L0H0,0.013972596265375614,0.5762743353843689
constant,1,0.0,0.00021835899678990245,1.0,0.0,0.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,L0H1,0.014776975847780704,0.6094495058059692
fft_top6_J0,13,0.7602027654647827,5.236188735580072e-05,1.0000001192092896,0.018220702186226845,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,L0H1,0.014776975847780704,0.6094495058059692
fft_top6_J1,37,0.8430854082107544,3.4263706766068935e-05,185.2213592529297,0.12385508418083191,2.061030387878418,1.7031078338623047,0.0,MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,L0H1,0.014776975847780704,0.6094495058059692
fft_top6_J2,73,0.880361795425415,2.6124072974198498e-05,627491.375,0.7321260571479797,11.887185096740723,6.2650580406188965,8.917267799377441,MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,L0H1,0.014776975847780704,0.6094495058059692
fft_top6_J2_coord_shuffle,73,0.035680294036865234,0.0002105678868247196,627663.25,0.5776986479759216,42.213626861572266,24.43672752380371,33.09770202636719,MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,L0H1,0.014776975847780704,0.6094495058059692
dct_top13,13,0.826191246509552,3.7952700949972495e-05,1.0000015497207642,0.021278711035847664,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,L0H1,0.014776975847780704,0.6094495058059692
