dataset,task,teacher_basis,teacher_seed,layer,head,fit_target,frequency_source,order,phase_chart,jet_chart,chart_scale,num_centers,num_features,selected_ridge,visible_target_r2,visible_table_r2,full_table_r2,full_visible_gap,heldout_rms,extended_outer_pred_rms,extended_outer_max_abs,condition_number,effective_rank,coeff_norm,phase_grad_mean_full,phase_grad_mean_ext,omegas
cifar10,reconstruction,relative_2d_table,477,5,1,axis_plus_residual,table_informed,2,raw,bounded,4.0,8,97,1e-08,0.7673844324546577,0.9778601486282462,-18.290205434676885,-19.26806558330513,0.35080537917953714,0.8303917944262088,2.486260758326231,2672240352893.47,39.09956838993752,1.0543306421426173,1.0,1.0,"[[1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [-2.792526803190927, 2.792526803190927], [2.792526803190927, -2.792526803190927], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [0.0, -0.6981317007977318], [0.0, 0.6981317007977318]]"
cifar10,reconstruction,relative_2d_table,477,5,1,axis_plus_residual,table_informed,2,raw,bounded,8.0,8,97,1e-08,0.7625924967512874,0.9774040624540699,-38.95620225871132,-39.93360632116539,0.5049074314614589,1.5296962166079529,4.88329501090503,2705689670588.6396,39.01718056248797,1.2292610060135982,1.0,1.0,"[[1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [-2.792526803190927, 2.792526803190927], [2.792526803190927, -2.792526803190927], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [0.0, -0.6981317007977318], [0.0, 0.6981317007977318]]"
cifar10,reconstruction,relative_2d_table,477,5,1,axis_plus_residual,table_informed,2,raw,bounded,16.0,8,97,1e-08,0.7610637285296549,0.9772585575699129,-53.10903393678773,-54.08629249435764,0.5875705227380102,2.2038338787839935,7.426410742688668,2717015044537.379,38.98110274365519,1.303661451071245,1.0,1.0,"[[1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [-2.792526803190927, 2.792526803190927], [2.792526803190927, -2.792526803190927], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [0.0, -0.6981317007977318], [0.0, 0.6981317007977318]]"
cifar10,reconstruction,relative_2d_table,477,5,1,axis_plus_residual,table_informed,2,asinh,raw,2.0,8,97,1e-08,0.8247147582472102,0.9833167262147567,-97.99084520485155,-98.9741619310663,0.7947528074786943,31.362686328578366,98.17348312282321,3524106575069.274,33.82570379466659,20.783613546856273,0.5421049778906628,0.340262483203028,"[[1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [-2.792526803190927, 2.792526803190927], [2.792526803190927, -2.792526803190927], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [0.0, -0.6981317007977318], [0.0, 0.6981317007977318]]"
cifar10,reconstruction,relative_2d_table,477,5,1,axis_plus_residual,table_informed,2,asinh,raw,4.0,8,97,1e-08,0.7893396560760901,0.979949799776454,-162.19760203079719,-163.17755183057363,1.0204533472361312,5.211242528672653,12.784005106198173,2984050678770.6406,37.636984307347696,3.7558189678875555,0.7396280872624377,0.5150866347764183,"[[1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [-2.792526803190927, 2.792526803190927], [2.792526803190927, -2.792526803190927], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [0.0, -0.6981317007977318], [0.0, 0.6981317007977318]]"
cifar10,reconstruction,relative_2d_table,477,5,1,axis_plus_residual,table_informed,2,asinh,raw,8.0,8,97,1e-08,0.7732014320338222,0.9784137981860608,-109.00296118305968,-109.98137498124574,0.8377910248401326,3.7597546499132957,12.077888796098035,2739135186205.0073,38.99094218322042,1.7778562717335071,0.8925002325519903,0.7133834848743236,"[[1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [-2.792526803190927, 2.792526803190927], [2.792526803190927, -2.792526803190927], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [0.0, -0.6981317007977318], [0.0, 0.6981317007977318]]"
cifar10,reconstruction,relative_2d_table,477,5,1,axis_plus_residual,table_informed,2,asinh,raw,16.0,8,97,1e-08,0.7638030645907389,0.9775192817075519,-73.59319200063733,-74.57071128234489,0.6898889151052099,2.2883789952041185,6.2317102223718726,2696031232293.813,39.02799911867441,1.437704609188205,0.9667082177043299,0.8759811678340105,"[[1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [-2.792526803190927, 2.792526803190927], [2.792526803190927, -2.792526803190927], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [0.0, -0.6981317007977318], [0.0, 0.6981317007977318]]"
cifar10,reconstruction,relative_2d_table,477,5,1,axis_plus_residual,table_informed,2,asinh,bounded,2.0,8,97,1e-08,0.8415578355400903,0.9849198142274911,-10.762021277665964,-11.746941091893454,0.27392631544543533,3.2246451819742132,8.909157735102598,3558484246368.1655,34.208005805617134,12.081333397973493,0.5421049778906628,0.340262483203028,"[[1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [-2.792526803190927, 2.792526803190927], [2.792526803190927, -2.792526803190927], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [0.0, -0.6981317007977318], [0.0, 0.6981317007977318]]"
cifar10,reconstruction,relative_2d_table,477,5,1,axis_plus_residual,table_informed,2,asinh,bounded,4.0,8,97,1e-08,0.7949218141497779,0.9804810976228933,-56.231987297145764,-57.212468394768656,0.6042929058958713,1.6629484097980167,3.8286926687525162,2972224580840.629,37.81863488626846,2.6138637041376596,0.7396280872624377,0.5150866347764183,"[[1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [-2.792526803190927, 2.792526803190927], [2.792526803190927, -2.792526803190927], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [0.0, -0.6981317007977318], [0.0, 0.6981317007977318]]"
cifar10,reconstruction,relative_2d_table,477,5,1,axis_plus_residual,table_informed,2,asinh,bounded,8.0,8,97,1e-08,0.7751999202222284,0.9786040100103441,-70.82029403849909,-71.79889804850943,0.676944852875133,2.0801362567375157,6.223117020301909,2727272625067.5264,39.04381251096931,1.6238720464929937,0.8925002325519903,0.7133834848743236,"[[1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [-2.792526803190927, 2.792526803190927], [2.792526803190927, -2.792526803190927], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [0.0, -0.6981317007977318], [0.0, 0.6981317007977318]]"
cifar10,reconstruction,relative_2d_table,477,5,1,axis_plus_residual,table_informed,2,asinh,bounded,16.0,8,97,1e-08,0.7643551220703205,0.9775718253557504,-64.81830692926951,-65.79587875462526,0.6480394530975613,1.9041062974119154,5.228183632297719,2691973215994.636,39.04232768835994,1.4046967155898018,0.9667082177043299,0.8759811678340105,"[[1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [-2.792526803190927, 2.792526803190927], [2.792526803190927, -2.792526803190927], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [0.0, -0.6981317007977318], [0.0, 0.6981317007977318]]"
cifar10,reconstruction,relative_2d_table,477,5,2,axis_plus_residual,table_informed,1,raw,raw,2.0,17,103,1e-08,0.866825955523909,0.9802062110558752,-0.1252293901870949,-1.10543560124297,0.10677316100282681,0.15112763060652612,0.41904536445241797,2537507536221.2437,39.93334599183775,0.3744708523386734,1.0,1.0,"[[-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,5,2,axis_plus_residual,table_informed,1,raw,raw,4.0,17,103,1e-08,0.866825955523909,0.9802062110558752,-0.1252293901870949,-1.10543560124297,0.10677316100282681,0.15112763060652612,0.41904536445241797,2537507536221.2437,39.93334599183775,0.3744708523386734,1.0,1.0,"[[-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,5,2,axis_plus_residual,table_informed,1,raw,raw,8.0,17,103,1e-08,0.866825955523909,0.9802062110558752,-0.1252293901870949,-1.10543560124297,0.10677316100282681,0.15112763060652612,0.41904536445241797,2537507536221.2437,39.93334599183775,0.3744708523386734,1.0,1.0,"[[-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,5,2,axis_plus_residual,table_informed,1,raw,raw,16.0,17,103,1e-08,0.866825955523909,0.9802062110558752,-0.1252293901870949,-1.10543560124297,0.10677316100282681,0.15112763060652612,0.41904536445241797,2537507536221.2437,39.93334599183775,0.3744708523386734,1.0,1.0,"[[-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,5,2,axis_plus_residual,table_informed,1,raw,bounded,2.0,17,103,1e-08,0.8727273324854459,0.981083338506017,0.5709886712813901,-0.41009466722462695,0.06576840933974987,0.06446079645124687,0.17778332984957496,2474107670737.7026,40.433059247986165,0.27055918532334916,1.0,1.0,"[[-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,5,2,axis_plus_residual,table_informed,1,raw,bounded,4.0,17,103,1e-08,0.8693269553861633,0.9805779371201958,0.1916427762687597,-0.7889351608514361,0.09044543234822901,0.09586842830326106,0.2569928565286077,2510515679563.3433,40.1475580751572,0.3502433209284467,1.0,1.0,"[[-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,5,2,axis_plus_residual,table_informed,1,raw,bounded,8.0,17,103,1e-08,0.8676111199077623,0.9803229108089058,-0.006744934726212071,-0.9870678455351178,0.10097721889234919,0.12136198809321519,0.3239589286427421,2528940048464.591,40.00169443127431,0.3686845870185176,1.0,1.0,"[[-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,5,2,axis_plus_residual,table_informed,1,raw,bounded,16.0,17,103,1e-08,0.8670363972988859,0.9802374892234439,-0.08963996096797477,-1.0698774501914188,0.10506578912462725,0.13913585101833292,0.3790498108604994,2535193802297.385,39.95183608208123,0.37300921068264126,1.0,1.0,"[[-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,5,2,axis_plus_residual,table_informed,1,asinh,raw,2.0,17,103,1e-08,0.8822674570975854,0.9825012965909894,-50.42910713647683,-51.41160843306782,0.7229900917121326,7.043380045710947,18.725716362004317,3330337537174.9346,29.606269267024174,17.432367606983775,0.5421049778906628,0.340262483203028,"[[-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,5,2,axis_plus_residual,table_informed,1,asinh,raw,4.0,17,103,1e-08,0.8710276500665943,0.9808307130398225,-1.2023197397490888,-2.183150452788911,0.14949806355098838,0.3484020558612407,1.0796638165459775,2867417492101.7944,35.960158899066016,0.7786077796560538,0.7396280872624377,0.5150866347764183,"[[-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,5,2,axis_plus_residual,table_informed,1,asinh,raw,8.0,17,103,1e-08,0.867349253418599,0.980283989335593,-1.0355578520940076,-2.0158418414296007,0.14371366036490024,0.19437089145717412,0.5267877012268715,2672046066547.8516,38.802436967072204,0.5201815159720872,0.8925002325519903,0.7133834848743236,"[[-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,5,2,axis_plus_residual,table_informed,1,asinh,raw,16.0,17,103,1e-08,0.8668637967673016,0.9802118354370228,-0.3650220106694162,-1.345233846106439,0.1176344848344315,0.13116831820298816,0.32934275708984545,2570518016263.466,39.64153549381807,0.4113258357269071,0.9667082177043299,0.8759811678340105,"[[-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,5,2,axis_plus_residual,table_informed,1,asinh,bounded,2.0,17,103,1e-08,0.8900989627704603,0.9836653009659668,-5.741233821170048,-6.724899122136015,0.261706675807758,1.0055170761298666,2.7769534400860527,3275909673524.527,29.93607492150535,6.038409106958444,0.5421049778906628,0.340262483203028,"[[-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,5,2,axis_plus_residual,table_informed,1,asinh,bounded,4.0,17,103,1e-08,0.8749527477552667,0.981414104161871,-0.9482779170179323,-1.9296920211798034,0.14060073628529998,0.2528556623468544,0.6765736277144769,2835418913426.6553,36.165975537878396,0.7965404310093096,0.7396280872624377,0.5150866347764183,"[[-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,5,2,axis_plus_residual,table_informed,1,asinh,bounded,8.0,17,103,1e-08,0.8682575089221244,0.9804189842425574,-0.8419111640081507,-1.8223301482507082,0.13669513626611338,0.15396893044535978,0.41621451833684725,2663151243254.9805,38.869646654495355,0.514221397969743,0.8925002325519903,0.7133834848743236,"[[-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,5,2,axis_plus_residual,table_informed,1,asinh,bounded,16.0,17,103,1e-08,0.8670825551383908,0.9802443497084347,-0.3225531026602042,-1.302797452368639,0.11578540720212695,0.12221899128306124,0.3094014944290798,2568329146855.6187,39.65994321405532,0.40980089277240284,0.9667082177043299,0.8759811678340105,"[[-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, 0.0], [0.6981317007977318, 0.0], [-1.3962634015954636, -1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [0.0, 0.6981317007977318], [0.0, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,5,2,axis_plus_residual,table_informed,2,raw,raw,2.0,8,97,1e-08,0.86225027864831,0.9795261237107141,-9.17428260609707,-10.153808729807784,0.32152394813734264,1.06408096271612,4.761237384604856,3028434288756.5396,33.08905275745197,0.5138658893747733,1.0,1.0,"[[2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318]]"
cifar10,reconstruction,relative_2d_table,477,5,2,axis_plus_residual,table_informed,2,raw,raw,4.0,8,97,1e-08,0.86225027864831,0.9795261237107141,-9.17428260609707,-10.153808729807784,0.32152394813734264,1.06408096271612,4.761237384604856,3028434288756.5396,33.08905275745197,0.5138658893747733,1.0,1.0,"[[2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318]]"
cifar10,reconstruction,relative_2d_table,477,5,2,axis_plus_residual,table_informed,2,raw,raw,8.0,8,97,1e-08,0.86225027864831,0.9795261237107141,-9.17428260609707,-10.153808729807784,0.32152394813734264,1.06408096271612,4.761237384604856,3028434288756.5396,33.08905275745197,0.5138658893747733,1.0,1.0,"[[2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318]]"
cifar10,reconstruction,relative_2d_table,477,5,2,axis_plus_residual,table_informed,2,raw,raw,16.0,8,97,1e-08,0.86225027864831,0.9795261237107141,-9.17428260609707,-10.153808729807784,0.32152394813734264,1.06408096271612,4.761237384604856,3028434288756.5396,33.08905275745197,0.5138658893747733,1.0,1.0,"[[2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318]]"
cifar10,reconstruction,relative_2d_table,477,5,2,axis_plus_residual,table_informed,2,raw,bounded,2.0,8,97,1e-06,0.8741605102383357,0.9812963531221287,-0.559184225638035,-1.5404805787601639,0.12575148195897282,0.18227990480933295,0.7049112956787221,2945805023025.0796,33.81388033343102,0.34158947236143167,1.0,1.0,"[[2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318]]"
cifar10,reconstruction,relative_2d_table,477,5,2,axis_plus_residual,table_informed,2,raw,bounded,4.0,8,97,1e-08,0.8670399945893077,0.9802380238922501,-2.8159824350871947,-3.7962204589794446,0.19685151640172013,0.3540230941637342,1.4048921336117943,2991434090866.422,33.440330136700034,0.4249832607630213,1.0,1.0,"[[2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318]]"
cifar10,reconstruction,relative_2d_table,477,5,2,axis_plus_residual,table_informed,2,raw,bounded,8.0,8,97,1e-08,0.8637151705513304,0.9797438520320879,-6.031350800895076,-7.011094652927164,0.2672675912221463,0.6157438629965666,2.558605374444541,3016441488962.3286,33.2067953210845,0.48282895872632914,1.0,1.0,"[[2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318]]"
